year,DOY,TIME,Fc,Sc,H,LE,Ust,ZL,Rg,Rg_out,Rn,Rd,PPFD,APAR,WD,WS,PA,Ta,Rh,VPD,Ho,PPT,Co,Ts_1cm,Ts_5cm,Ts_10cm,Ts_20cm,Ts_40cm,G,WL,SWC_0_5cm,SWC_0_10cm,SWC_0_20cm,HEIGHTV,EC_height,Ta_height
YYYY,integer,HHMM,micromol m-2 s-1,micromol m-2 s-1,W m-2,W m-2,m s-1,-,W m-2,W m-2,W m-2,W m-2,micromol m-2 s-1,micromol m-2 s-1,degrees,m s-1,kPa,degrees C,%,kPa,mm ,mm ,ppm,degrees C,degrees C,degrees C,degrees C,degrees C,W m-2,mm,m3 m-3,m3 m-3,m3 m-3,m,m,m
2006,221,2000,2.907,-99999,-6.029,4.772,0.053,2.631,0,0,-18.663,-99999,5.4821,-99999,265.28,0.782,100.68,24.122,91.3,0.262,28.022,0,411.385,24.939,24.846,24.681,24.352,-99999,-4.616,13.653,0.526,0.53,0.547,1.244546,3.16,3.75
2006,221,2030,6.765,-99999,-15.015,15.708,0.129,13.717,0.24,0.989,-8.961,-99999,6.1124,-99999,282.09,1.364,100.73,24.147,91.339,0.261,28.063,0,404.715,24.866,24.825,24.676,24.344,-99999,-4.445,13.564,0.524,0.532,0.544,1.244637,3.16,3.75
2006,221,2100,3.633,-99999,-7.385,-99999,0.103,15.518,0,0,-22.542,-99999,6.2268,-99999,295.57,0.998,100.75,24.188,91.344,0.261,28.13,0,406.838,24.806,24.8,24.672,24.34,-99999,-3.967,13.621,0.526,0.531,0.546,1.244728,3.16,3.75
2006,221,2130,2.932,-99999,-5.535,1.729,0.084,10.701,0,0,-25.027,-99999,6.6096,-99999,297.83,1.057,100.75,23.813,93.806,0.183,28.248,0,415.717,24.758,24.773,24.665,24.335,-99999,-3.958,13.634,0.528,0.533,0.545,1.244819,3.16,3.75
2006,221,2200,-99999,-99999,-4.73,-99999,0.075,9.74,0,0,-25.828,-99999,7.5223,-99999,335.92,0.68,100.77,23.458,95.157,0.14,28.038,0,441.459,24.707,24.744,24.656,24.334,-99999,-4.419,13.704,0.53,0.532,0.546,1.24491,3.16,3.75
2006,221,2230,-99999,-99999,-99999,-99999,0.103,-99999,0,0,-10.335,-99999,8.3239,-99999,375.48,0.299,100.79,23.355,95.912,0.117,28.081,0,462.588,24.646,24.71,24.644,24.329,-99999,-4.834,13.852,0.528,0.533,0.544,1.245001,3.16,3.75
2006,221,2300,1.741,-99999,-4.128,4.642,0.111,26.992,0.278,0.998,-8.415,-99999,9.0209,-99999,308.93,1.152,100.79,23.572,95.62,0.127,28.372,0,442.067,24.589,24.672,24.628,24.323,-99999,-3.937,13.887,0.53,0.531,0.545,1.245092,3.16,3.75
2006,221,2330,4.063,-99999,-3.818,3.699,0.084,17.86,0,0,-11.51,-99999,9.1479,-99999,305.21,0.999,100.77,23.556,95.724,0.124,28.382,0,439.269,24.551,24.641,24.613,24.321,-99999,-3.015,13.805,0.529,0.531,0.549,1.245183,3.16,3.75
2006,221,2400,3.379,-99999,-6.822,1.481,0.083,8.335,0,0,-26.018,-99999,9.1574,-99999,280.61,1.289,100.75,23.52,95.628,0.127,28.295,0,440.462,24.528,24.619,24.602,24.322,-99999,-3.135,13.752,0.526,0.533,0.546,1.245274,3.16,3.75
2006,222,30,1.656,-99999,-11.57,-99999,0.118,12.779,0,0,-34.438,-99999,8.8951,-99999,272.83,1.649,100.74,23.432,94.932,0.146,27.934,0,429.845,24.499,24.593,24.586,24.32,-99999,-4.354,13.79,0.529,0.532,0.548,1.245366,3.16,3.75
2006,222,100,3.377,-99999,-7.437,1.961,0.104,17.405,0,0,-27.414,-99999,8.6659,-99999,298.15,1.193,100.72,23.217,94.653,0.152,27.486,0,430.32,24.46,24.564,24.569,24.312,-99999,-5.401,13.936,0.527,0.534,0.549,1.245457,3.16,3.75
2006,222,130,7.555,-99999,-28.676,23.309,0.197,25.941,0,0,-30.552,-99999,6.9878,-99999,303.09,1.952,100.71,23.4,92.328,0.221,27.101,0,410.971,24.414,24.528,24.549,24.304,-99999,-5.999,13.634,0.528,0.533,0.549,1.245548,3.16,3.75
2006,222,200,4.57,-99999,-17.912,17.471,0.157,21.283,0,0,-18.266,-99999,0,-99999,320.86,1.724,100.71,23.251,92.151,0.224,26.799,0,406.713,24.366,24.492,24.529,24.296,-99999,-6.441,13.605,0.527,0.532,0.547,1.245639,3.16,3.75
2006,222,230,5.083,-99999,-13.509,11.908,0.116,11.914,0,0,-20.824,-99999,0,-99999,338.29,1.402,100.71,23.102,92.464,0.213,26.645,0,409.176,24.319,24.456,24.508,24.286,-99999,-6.514,13.702,0.527,0.532,0.548,1.24573,3.16,3.75
2006,222,300,4.675,-99999,-4.534,3.425,0.082,12.919,0,0,-23.542,-99999,0,-99999,314.84,0.902,100.72,22.727,94.802,0.144,26.705,0,423.699,24.282,24.424,24.489,24.28,-99999,-7.313,13.791,0.525,0.532,0.548,1.245821,3.16,3.75
2006,222,330,-99999,-99999,-99999,-99999,0.064,-99999,0,0,-32.457,-99999,5.9496,-99999,352.88,0.349,100.71,22.5,95.821,0.114,26.623,0,441.235,24.238,24.391,24.471,24.275,-99999,-8.719,13.871,0.525,0.533,0.549,1.245912,3.16,3.75
2006,222,400,-99999,-99999,-99999,-99999,0.111,-99999,0,0,-34.063,-99999,6.0565,-99999,274.01,0.839,100.7,22.098,96.491,0.093,26.153,0,451.445,24.183,24.351,24.452,24.269,-99999,-10.588,13.917,0.528,0.531,0.547,1.246003,3.16,3.75
2006,222,430,8.947,-99999,-4.811,-2.319,0.066,4.923,0,0,-31.419,-99999,6.6075,-99999,330.48,0.231,100.7,22.174,96.613,0.091,26.311,0,446.124,24.111,24.302,24.428,24.26,-99999,-12.355,13.616,0.526,0.533,0.547,1.246094,3.16,3.75
2006,222,500,0.332,-99999,-99999,-99999,0.016,-99999,1.023,1.443,-25.986,-99999,11.751,-99999,137.8,0.451,100.71,21.669,96.764,0.084,25.531,0,490.237,24.024,24.245,24.403,24.248,-99999,-12.942,13.78,0.526,0.533,0.547,1.246185,3.16,3.75
2006,222,530,-99999,-99999,-99999,-99999,0.056,-99999,31.245,13.855,-6.748,-99999,72.723,-99999,281.94,0.106,100.73,21.603,97.494,0.065,25.617,0,499.855,23.914,24.176,24.372,24.235,-99999,-11.398,13.965,0.524,0.532,0.548,1.246276,3.16,3.75
2006,222,600,-99999,-99999,-99999,-99999,0.065,-99999,92.827,32.989,20.957,-99999,212.27,-99999,235.75,0.535,100.77,22.127,97.53,0.066,26.471,0,487.616,23.814,24.11,24.346,24.227,-99999,-6.232,13.96,0.526,0.532,0.547,1.246367,3.16,3.75
2006,222,630,-99999,-99999,-99999,44.819,0.091,-99999,169.9,48.442,77.013,-99999,362.03,-99999,178.23,0.97,100.8,23.31,95.342,0.134,27.829,0,435.272,23.814,24.11,24.356,24.252,-99999,0.11,13.746,0.525,0.533,0.55,1.246458,3.16,3.75
2006,222,700,-13.725,-99999,16.141,73.253,0.105,-5.018,263.92,64.47,153.39,-99999,548.15,-99999,121.29,0.986,100.82,24.417,89.9,0.31,28.046,0,414.35,23.818,24.088,24.32,24.232,-99999,5.635,13.681,0.528,0.535,0.55,1.246549,3.16,3.75
2006,222,730,-13.284,-99999,13.084,123.169,0.105,-5.265,336.34,75.839,213.25,-99999,694.49,-99999,177.78,1.212,100.83,25.494,83.995,0.524,27.934,0,401.287,23.837,24.06,24.263,24.192,-99999,10.692,13.717,0.527,0.533,0.549,1.24664,3.16,3.75
2006,222,800,-14.731,-99999,33.268,243.074,0.064,-0.513,465.59,100.16,316.26,-99999,946.97,-99999,216.46,0.537,100.84,26.181,80.31,0.669,27.811,0,397.197,23.826,24.003,24.182,24.131,-99999,15.947,13.666,0.526,0.535,0.549,1.246731,3.16,3.75
2006,222,830,-18.617,-99999,30.5,207.381,0.066,-0.528,550.8,110.23,392.04,-99999,1119.3,-99999,256.87,0.479,100.86,26.493,78.617,0.74,27.723,0,390.256,23.867,23.969,24.104,24.056,-99999,22.227,13.68,0.525,0.536,0.552,1.246822,3.16,3.75
2006,222,900,-21.259,-99999,38.898,241.167,0.033,-0.056,626.84,117.87,461.21,-99999,1269.6,-99999,217.97,0.697,100.86,27.045,76.599,0.837,27.907,0,392.779,24.056,24.056,24.153,24.109,-99999,26.651,13.458,0.527,0.536,0.55,1.246913,3.16,3.75
2006,222,930,-25.607,-99999,57.33,324.545,0.162,-4.799,708.73,125.54,535.35,-99999,1435,-99999,264.96,0.766,100.85,27.304,76.451,0.856,28.292,0,391.461,24.134,24.033,24.1,24.07,-99999,30.618,13.095,0.526,0.536,0.553,1.247004,3.16,3.75
2006,222,1000,-21.215,-99999,41.052,279.483,0.1,-1.566,765.83,129.58,590.67,-99999,1536.9,-99999,259.44,0.874,100.85,27.934,72.923,1.02,27.989,0,390.636,24.231,23.995,24.009,23.976,-99999,40.807,12.854,0.528,0.533,0.553,1.247095,3.16,3.75
2006,222,1030,-24.405,-99999,36.535,332.214,0.062,-0.346,824.47,132.42,649.2,-99999,1651.8,-99999,249.37,0.939,100.86,28.589,71.456,1.117,28.502,0,387.747,24.485,24.072,24.009,23.952,-99999,59.546,12.986,0.53,0.534,0.555,1.247186,3.16,3.75
2006,222,1100,-26.838,-99999,35.92,365.965,0.019,-0.01,860.6,129.37,688.39,-99999,1728.6,-99999,239.14,0.908,100.82,29.164,70.724,1.184,29.195,0,384.975,24.84,24.173,24.023,23.939,-99999,68.328,11.731,0.528,0.536,0.554,1.247277,3.16,3.75
2006,222,1130,-19.755,-99999,22.542,374.79,0.214,-16.88,879.23,127.88,709.24,-99999,1759.9,-99999,273.29,1.299,100.79,29.441,68.214,1.306,28.604,0,382.445,25.303,24.314,24.053,23.931,-99999,67.433,11.432,0.529,0.534,0.56,1.247368,3.16,3.75
2006,222,1200,-30.206,-99999,29.338,444.931,0.067,-0.436,865.89,120.15,704.88,-99999,1731.1,-99999,254.58,0.566,100.76,29.893,66.297,1.422,28.539,0,382.292,25.777,24.513,24.107,23.932,-99999,63.414,11.123,0.526,0.533,0.557,1.247459,3.16,3.75
2006,222,1230,-25.424,-99999,11.772,414.02,0.061,-0.473,875.39,120.06,713.55,-99999,1761,-99999,224.15,0.661,100.75,30.417,62.654,1.623,27.775,0,379.871,26.239,24.744,24.187,23.938,-99999,60.522,10.965,0.528,0.534,0.557,1.24755,3.16,3.75
2006,222,1300,-28.481,-99999,3.141,432.405,0.069,-0.856,841.84,119.02,681.35,-99999,1691.1,-99999,208.53,1.047,100.73,30.845,61.619,1.71,28.004,0,377.662,26.806,25.02,24.303,23.961,-99999,58.805,11.093,0.521,0.531,0.556,1.247641,3.16,3.75
2006,222,1330,-26.997,-99999,13.765,442.434,0.186,-12.005,815.56,122.1,650.23,-99999,1643,-99999,270.76,1.091,100.72,31.204,59.984,1.819,27.821,0,375.836,27.34,25.287,24.402,23.963,-99999,53.837,11.439,0.524,0.532,0.555,1.247732,3.16,3.75
2006,222,1400,-19.969,-99999,5.057,323.095,0.115,-4.832,772.02,121.03,608.06,-99999,1567.8,-99999,252.6,0.987,100.7,31.672,57.007,2.007,27.139,0,376.401,27.765,25.576,24.522,23.964,-99999,47.911,11.618,0.522,0.531,0.554,1.247823,3.16,3.75
2006,222,1430,-27.744,-99999,-2.139,422.252,0.07,-0.999,696.36,112.08,541.22,-99999,1426.9,-99999,249.23,0.58,100.69,32.007,57.161,2.038,27.753,0,376.382,28.067,25.85,24.65,23.965,-99999,43.25,11.401,0.524,0.534,0.552,1.247914,3.16,3.75
2006,222,1500,-23.312,-99999,14.82,222.383,0.158,-10.565,631.59,109.3,482.78,-99999,1278.8,-99999,175.93,1.465,100.68,32.119,58.71,1.977,28.715,0,374.081,28.394,26.168,24.843,24.017,-99999,37.657,11.991,0.521,0.531,0.55,1.248006,3.16,3.75
2006,222,1530,-14.55,-99999,-99999,234.457,0.322,-99999,435.31,79.81,316.3,-99999,864.79,-99999,441.99,3.496,100.68,29.896,72.784,1.151,31.451,0,379.995,28.614,26.442,25.035,24.084,-99999,28.514,11.335,0.522,0.53,0.551,1.248097,3.16,3.75
2006,222,1600,-16.736,-99999,15.058,249.271,0.378,-136.599,453.99,90.869,320.29,-99999,898.29,-99999,446.34,3.983,100.68,29.65,74.38,1.066,31.697,0,378.203,28.714,26.653,25.197,24.116,-99999,19.12,11.505,0.519,0.532,0.551,1.248188,3.16,3.75
2006,222,1630,-13.199,-99999,10.826,205.434,0.345,-139.289,354.74,73.32,239.6,-99999,702.3,-99999,451.82,3.53,100.69,28.762,76.063,0.946,30.764,0,377.461,28.72,26.812,25.34,24.153,-99999,11.021,12.257,0.519,0.532,0.551,1.248279,3.16,3.75
2006,222,1700,-6.598,-99999,-99999,133.549,0.359,-99999,222.71,48.846,131.79,-99999,430.29,-99999,448.96,4.087,100.69,27.959,77.432,0.852,29.865,0,381.091,28.662,26.917,25.471,24.192,-99999,4.514,12.326,0.521,0.53,0.548,1.24837,3.16,3.75
2006,222,1730,-1.21,-99999,-27.462,97.827,0.325,168.25,93.576,20.401,39.34,-99999,189.59,-99999,452.35,3.671,100.71,26.79,80.086,0.702,28.812,0,385.27,28.575,27.011,25.597,24.242,-99999,-2.911,12.317,0.521,0.53,0.549,1.248461,3.16,3.75
2006,222,1800,-99999,-99999,-28.833,84.473,0.298,114.793,53.713,11.867,9.974,-99999,116.2,-99999,458.2,3.48,100.71,26.524,81.019,0.658,28.691,0,389.743,28.399,27.046,25.685,24.27,-99999,-7.707,11.874,0.52,0.529,0.549,1.248552,3.16,3.75
2006,222,1830,3.087,-99999,-38.688,66.54,0.323,97.847,23.304,7.63,-4.038,-99999,45.961,-99999,458.29,3.546,100.71,26.042,82.049,0.605,28.229,0,390.577,28.185,27.044,25.767,24.309,-99999,-10.416,12.625,0.519,0.527,0.548,1.248643,3.16,3.75
2006,222,1900,4.001,-99999,-37.152,48.142,0.274,58.659,0.265,0.419,-27.367,-99999,0,-99999,461.73,3.22,100.75,25.208,84.449,0.499,27.626,0,388.443,27.975,27.022,25.833,24.357,-99999,-12.943,12.293,0.519,0.53,0.548,1.248734,3.16,3.75
2006,222,1930,4.651,-99999,-36.511,54.748,0.331,105.025,0,0,-39.552,-99999,0,-99999,459.69,3.724,100.78,24.668,85.953,0.436,27.208,0,387.168,27.74,26.97,25.879,24.403,-99999,-15.947,12.473,0.518,0.53,0.547,1.248825,3.16,3.75
2006,222,2000,4.489,-99999,-35.272,37.703,0.271,57.801,0,0,-39.704,-99999,0,-99999,465.14,3.518,100.83,24.225,87.291,0.384,26.888,0,388.701,27.48,26.891,25.903,24.438,-99999,-17.727,12.845,0.517,0.53,0.548,1.248916,3.16,3.75
2006,222,2030,4.456,-99999,-36.28,48.759,0.341,114.355,0,0,-41.228,-99999,0,-99999,461.46,3.891,100.86,23.924,87.995,0.357,26.604,0,391.59,27.22,26.799,25.911,24.475,-99999,-18.408,12.966,0.517,0.529,0.547,1.249007,3.16,3.75
2006,222,2100,4.791,-99999,-40.553,46.504,0.316,80.15,0,0,-41.225,-99999,0,-99999,458.3,3.546,100.86,23.673,88.805,0.328,26.443,0,391.996,26.975,26.694,25.909,24.51,-99999,-18.397,13.175,0.52,0.529,0.55,1.249098,3.16,3.75
2006,222,2130,3.686,-99999,-28.709,28.193,0.258,60.246,0,0,-41.867,-99999,0,-99999,454.34,2.878,100.87,23.329,90.495,0.273,26.389,0,393.031,26.743,26.578,25.901,24.545,-99999,-17.722,13.027,0.521,0.527,0.554,1.249189,3.16,3.75
2006,222,2200,4.241,-99999,-29.724,30.161,0.235,44.978,0,0,-42.881,-99999,0,-99999,449.01,2.534,100.88,22.874,92.011,0.223,26.093,0,389.145,26.544,26.459,25.885,24.581,-99999,-17.151,13.011,0.521,0.527,0.551,1.24928,3.16,3.75
2006,222,2230,3.273,-99999,-19.209,16.067,0.143,14.913,0,0,-43.317,-99999,0,-99999,447.13,1.793,100.89,22.687,91.978,0.221,25.78,0,390.568,26.356,26.334,25.857,24.611,-99999,-17.377,12.957,0.515,0.53,0.551,1.249371,3.16,3.75
2006,222,2300,4.758,-99999,-27.804,22.904,0.21,33.567,0,0,-43.641,-99999,0,-99999,450.14,2.192,100.89,22.568,92.499,0.205,25.738,0,389.87,26.162,26.199,25.819,24.636,-99999,-17.281,13.162,0.52,0.528,0.551,1.249462,3.16,3.75
2006,222,2330,4.115,-99999,-23.748,21.728,0.174,21.469,0,0,-36.281,-99999,0,-99999,453.21,2.079,100.9,22.496,92.709,0.199,25.68,0,390.479,25.983,26.07,25.775,24.657,-99999,-16.613,12.672,0.517,0.528,0.551,1.249553,3.16,3.75
2006,222,2400,3.417,-99999,-19.778,19.682,0.16,20.292,0,0,-33.91,-99999,0,-99999,448.45,1.779,100.91,22.479,92.389,0.207,25.56,0,391.122,25.821,25.949,25.728,24.676,-99999,-15.73,12.68,0.518,0.53,0.551,1.249644,3.16,3.75
2006,223,30,3.596,-99999,-11.712,21.459,0.114,13.033,0,0,-10.965,-99999,0,-99999,450.25,1.452,100.92,22.501,92.512,0.204,25.627,0,393.57,25.667,25.835,25.677,24.691,-99999,-14.517,12.739,0.515,0.528,0.55,1.249735,3.16,3.75
2006,223,100,3.855,-99999,-15.581,22.383,0.131,15.124,0,0,-17.165,-99999,0,-99999,454.25,1.667,100.9,22.489,92.423,0.206,25.588,0,393.215,25.541,25.734,25.624,24.702,-99999,-13.121,13.13,0.519,0.528,0.549,1.249826,3.16,3.75
2006,223,130,3.096,-99999,-11.524,10.45,0.113,12.893,0,0,-29.788,-99999,0,-99999,452.48,1.512,100.9,22.283,93.546,0.174,25.576,0,395.941,25.439,25.643,25.575,24.714,-99999,-12.869,12.664,0.519,0.528,0.55,1.249917,3.16,3.75
2006,223,200,4.63,-99999,-12.946,17.849,0.15,26.5,0,0,-21.722,-99999,0,-99999,452.97,1.656,100.91,22.186,94.289,0.153,25.626,0,395.095,25.327,25.547,25.522,24.721,-99999,-13.082,12.945,0.519,0.527,0.55,1.250008,3.16,3.75
2006,223,230,3.967,-99999,-8.744,10.489,0.106,13.429,0,0,-22.329,-99999,0,-99999,439.29,1.147,100.92,22.079,95.235,0.127,25.715,0,398.524,25.222,25.452,25.467,24.726,-99999,-12.895,12.737,0.518,0.53,0.55,1.250099,3.16,3.75
2006,223,300,4.222,-99999,-9.049,15.062,0.12,19.393,0,0,-13.165,-99999,0,-99999,440.5,1.268,100.92,22.122,95.24,0.127,25.786,0,396.459,25.119,25.362,25.413,24.725,-99999,-12.253,12.731,0.519,0.527,0.549,1.25019,3.16,3.75
2006,223,330,4.422,-99999,-12.708,23.393,0.17,38.201,0,0,-9.028,-99999,0,-99999,448.7,2.017,100.91,22.174,94.627,0.144,25.701,0,393.685,25.028,25.282,25.359,24.722,-99999,-11.315,13.263,0.519,0.528,0.55,1.250281,3.16,3.75
2006,223,400,4.319,-99999,-9.51,22.373,0.137,31.575,0,0,-3.146,-99999,0,-99999,444.86,1.383,100.93,22.18,94.354,0.151,25.63,0,391.736,24.953,25.209,25.31,24.72,-99999,-10.605,13.586,0.517,0.527,0.549,1.250372,3.16,3.75
2006,223,430,3.739,-99999,-8.694,18.201,0.129,26.373,0,0,-6.694,-99999,0,-99999,444.74,1.469,100.92,22.168,94.394,0.15,25.624,0,392.289,24.888,25.141,25.261,24.715,-99999,-9.858,13.664,0.518,0.53,0.55,1.250463,3.16,3.75
2006,223,500,4.735,-99999,-7.813,13.014,0.099,13.333,1.387,1.118,-15.631,-99999,0,-99999,433.98,0.925,100.91,22.068,94.735,0.14,25.562,0,396.259,24.827,25.077,25.214,24.71,-99999,-9.733,13.62,0.517,0.53,0.55,1.250554,3.16,3.75
2006,223,530,2.133,-99999,-99999,16.066,0.042,-99999,13.802,3.766,5.321,-99999,25.598,-99999,159.92,0.636,100.92,22.169,95.086,0.131,25.819,0,402.196,24.747,25.006,25.161,24.697,-99999,-8.75,13.642,0.52,0.528,0.55,1.250646,3.16,3.75
2006,223,600,3.673,-99999,-99999,32.724,0.036,-99999,25.096,5.677,16.835,-99999,48.988,-99999,109.43,0.679,100.94,22.467,94.102,0.16,26.018,0,400.236,24.691,24.944,25.11,24.682,-99999,-6.462,13.718,0.52,0.528,0.552,1.250737,3.16,3.75
2006,223,630,0.944,-99999,-99999,33.845,0.023,-99999,42.561,9.631,29.344,-99999,83.938,-99999,157.57,0.255,100.96,22.762,93.427,0.182,26.3,0,398.846,24.661,24.901,25.065,24.669,-99999,-4.341,13.862,0.518,0.53,0.552,1.250828,3.16,3.75
2006,223,700,-0.514,-99999,0.821,27.753,0.085,-20.792,52.243,10.765,37.206,-99999,106.34,-99999,316.75,0.197,100.97,22.887,93.02,0.195,26.384,0,398.594,24.648,24.872,25.025,24.661,-99999,-2.666,13.535,0.518,0.53,0.554,1.250919,3.16,3.75
2006,223,730,-4.53,-99999,3.673,48.962,0.039,-0.811,78.944,15.855,58.189,-99999,160.61,-99999,161.53,0.062,100.97,23.112,92.473,0.213,26.594,0,396.554,24.637,24.843,24.982,24.646,-99999,-0.631,13.817,0.517,0.528,0.553,1.25101,3.16,3.75
2006,223,800,-2.289,-99999,3.718,34.569,0.078,-7.672,81.169,15.358,59.92,-99999,168.32,-99999,292.44,0.386,100.98,23.28,92.888,0.203,26.994,0,396.004,24.649,24.833,24.948,24.635,-99999,1.984,13.684,0.519,0.53,0.555,1.251101,3.16,3.75
2006,223,830,-7.026,-99999,13.737,50.402,0.109,-7.102,131.05,26.333,98.607,-99999,254.73,-99999,335.23,0.39,100.97,23.435,92.099,0.228,27.019,0,395.335,24.673,24.829,24.916,24.621,-99999,4.147,13.794,0.517,0.528,0.554,1.251192,3.16,3.75
2006,223,900,-11.04,-99999,12.258,100.611,0.05,-0.617,220,43.326,169.29,-99999,370.79,-99999,213.26,0.223,100.96,24.121,89.917,0.303,27.505,0,388.89,24.692,24.812,24.878,24.596,-99999,8.107,13.618,0.518,0.529,0.554,1.251283,3.16,3.75
2006,223,930,-15.659,-99999,16.672,124.461,0.075,-1.519,246.39,47.409,191.71,-99999,474.8,-99999,253.4,0.399,100.97,24.656,85.86,0.439,27.106,0,383.361,24.751,24.813,24.856,24.586,-99999,11.551,13.667,0.52,0.529,0.554,1.251374,3.16,3.75
2006,223,1000,-14.311,-99999,14.339,112.475,0.081,-2.161,271.48,53.801,211.17,-99999,425.83,-99999,172.97,0.704,100.96,25.252,84.631,0.494,27.702,0,384.753,24.833,24.812,24.826,24.559,-99999,15.088,13.728,0.519,0.532,0.554,1.251465,3.16,3.75
2006,223,1030,-12.5,-99999,4.134,102.08,0.073,-2.945,199.25,38.483,154.95,-99999,328.73,-99999,229.27,0.426,100.96,25.386,83.832,0.524,27.659,0,383.374,24.93,24.815,24.801,24.54,-99999,16.404,13.668,0.516,0.53,0.555,1.251556,3.16,3.75
2006,223,1100,-14.562,-99999,8.564,114.977,0.087,-3.634,268.93,53.481,208.21,-99999,478.7,-99999,176.66,0.773,100.94,25.646,83.196,0.553,27.888,0,377.259,25.056,24.848,24.786,24.521,-99999,17.484,13.236,0.519,0.53,0.552,1.251647,3.16,3.75
2006,223,1130,-16.279,-99999,14.625,128.817,0.082,-2.013,343.19,66.153,269.12,-99999,455.18,-99999,183.08,0.836,100.94,26.066,80.88,0.645,27.791,0,378.57,25.15,24.872,24.765,24.491,-99999,20.418,13.353,0.52,0.532,0.555,1.251738,3.16,3.75
2006,223,1200,-27.005,-99999,29.755,225.148,0.11,-2.639,464.26,88.01,364.33,-99999,618.28,-99999,178.09,1.062,100.91,26.639,78.717,0.743,27.991,0,378.938,25.26,24.903,24.751,24.462,-99999,26.864,13.044,0.522,0.532,0.556,1.251829,3.16,3.75
2006,223,1230,-21.307,-99999,12.087,193.122,0.075,-1.472,452.28,85.204,355.02,-99999,881.73,-99999,198.11,1.296,100.88,27.016,76.243,0.848,27.719,0,381.205,25.46,24.985,24.776,24.467,-99999,30.25,13.245,0.515,0.532,0.555,1.25192,3.16,3.75
2006,223,1300,-28.334,-99999,40.975,280.312,0.13,-3.249,727.05,131.88,575.29,-99999,1403.7,-99999,216.44,1.543,100.85,27.72,73.417,0.989,27.825,0,381.745,25.651,25.049,24.778,24.444,-99999,35.983,13.308,0.514,0.529,0.555,1.252011,3.16,3.75
2006,223,1330,-22.18,-99999,19.76,210.071,0.146,-7.817,485.01,90.589,379.67,-99999,947.13,-99999,128.06,2.029,100.84,27.546,75.524,0.901,28.352,0,382.469,25.967,25.171,24.825,24.459,-99999,37.465,13.085,0.519,0.533,0.555,1.252102,3.16,3.75
2006,223,1400,-26.649,-99999,23.914,248.603,0.133,-5.125,522.48,98.111,404.63,-99999,1013.1,-99999,116.43,1.663,100.82,27.631,75.768,0.896,28.597,0,380.607,26.213,25.261,24.831,24.431,-99999,34.756,13.205,0.516,0.534,0.553,1.252193,3.16,3.75
2006,223,1430,-24.55,-99999,22.276,229.213,0.159,-9.628,511.19,96.609,388.9,-99999,1001.8,-99999,139.11,2.016,100.79,27.945,74.675,0.954,28.718,0,375.755,26.493,25.415,24.893,24.438,-99999,32.424,13.248,0.517,0.531,0.556,1.252284,3.16,3.75
2006,223,1500,-22.93,-99999,20.349,248.763,0.195,-16.521,579.16,109.04,426.55,-99999,1140.1,-99999,142.51,2.125,100.76,28.305,73.657,1.014,28.94,0,372.144,26.732,25.563,24.943,24.436,-99999,29.621,13.182,0.518,0.53,0.555,1.252375,3.16,3.75
2006,223,1530,-22.121,-99999,12.252,249.034,0.116,-4.753,544.66,104.23,393.26,-99999,1069.4,-99999,124.98,2.15,100.76,28.615,72.575,1.074,29.036,0,371.234,26.91,25.688,24.997,24.426,-99999,27.15,13.04,0.517,0.532,0.556,1.252466,3.16,3.75
2006,223,1600,-17.544,-99999,-1.23,192.082,0.175,-35.088,447.41,89.177,315.21,-99999,871.87,-99999,104.27,2.077,100.76,28.742,72.649,1.079,29.287,0,369.624,27.048,25.809,25.06,24.422,-99999,23.167,13.323,0.517,0.531,0.557,1.252557,3.16,3.75
2006,223,1630,-12.693,-99999,-99999,157.797,0.166,-99999,306.95,63.773,210.1,-99999,591.16,-99999,107.77,2.311,100.76,28.704,73.438,1.046,29.547,0,369.593,27.185,25.948,25.143,24.439,-99999,18.413,13.554,0.516,0.531,0.555,1.252648,3.16,3.75
2006,223,1700,-7.566,-99999,-20.171,117.523,0.246,145.453,216.98,46.517,124.96,-99999,422.65,-99999,85.646,2.726,100.76,28.08,77.539,0.854,30.104,0,372.26,27.233,26.035,25.202,24.441,-99999,13.185,13.507,0.519,0.531,0.556,1.252739,3.16,3.75
2006,223,1730,-2.98,-99999,-22.46,77.614,0.26,109.04,113.16,26.029,40.027,-99999,222.88,-99999,96.951,2.882,100.76,27.49,80.211,0.727,30.087,0,374.722,27.281,26.129,25.287,24.461,-99999,7.519,13.531,0.518,0.532,0.555,1.25283,3.16,3.75
2006,223,1800,-99999,-99999,-29.615,62.621,0.265,71.733,72.844,18.899,9.115,-99999,141.12,-99999,98.371,2.951,100.79,26.719,82.682,0.608,29.621,0,384.813,27.262,26.189,25.363,24.482,-99999,1.462,13.591,0.517,0.53,0.556,1.252921,3.16,3.75
2006,223,1830,1.925,-99999,-31.965,34.546,0.208,28.82,20.598,4.806,-24.9,-99999,46.067,-99999,100.4,2.801,100.81,26.141,84.487,0.526,29.238,0,379.98,27.181,26.231,25.429,24.5,-99999,-3.065,13.665,0.52,0.53,0.555,1.253012,3.16,3.75
2006,223,1900,8.335,-99999,-42.334,-99999,0.152,8.296,0,0,-38.589,-99999,0,-99999,110.74,2.339,100.86,25.46,87.083,0.421,28.922,0,381.046,27.058,26.234,25.486,24.518,-99999,-6.312,13.717,0.518,0.531,0.555,1.253103,3.16,3.75
